COUNTY	GLOBAL_ID	FIELD_PT_NAME	LOGDATE	LOGTIME	LOGCODE	SAMPID	MATRIX	LABWO 	LABCODE	LABSAMPID	ANMCODE	LABLOTCTL	ANADATE	BASIS	PARLABEL	PARVAL	PARVQ	LABDL	REPDL	UNITS	DILFAC	LNOTE
Alpine	T0600300011	MWA1	2002-07-11	1410	GECR	MWA1	W	NA	CRLS	S10743-017A	SW8270C	626	2002-07-16	N	BPPE4	0	ND	1	10	UG/L	1	
Alpine	T0600300011	MWA1	2002-07-11	1410	GECR	MWA1	W	NA	CRLS	S10743-016A	SW8260B	A02VOCW111	2002-07-13	N	DIPE	0	ND	1.4	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-07-11	1410	GECR	MWA1	W	NA	CRLS	S10743-016A	SW8260B	A02VOCW111	2002-07-13	N	BRME	0	ND	.86	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-07-11	1410	GECR	MWA1	W	NA	CRLS	S10743-016A	SW8260B	A02VOCW111	2002-07-13	N	TBA	0	ND	32	200	UG/L	1	
Alpine	T0600397314	CABIN 6	2014-07-23	0835	GECR	Cabin 6	W	1402148	AVTS	140214802	SW8015B	B4G0410	2014-07-25	N	DRO	.1	=	.05	.05	MG/L	1	
Alpine	T0600397314	CABIN 6	2014-08-04	0920	GECR	Cabin 6	W	1402259	AVTS	140225902	SW8260B	B4H0038	2014-08-05	N	DIPE	0	ND	.26	.5	UG/L	1	
Alpine	T0600397314	CABIN 6	2014-08-04	0920	GECR	Cabin 6	W	1402259	AVTS	140225902	SW8260B	B4H0038	2014-08-05	N	ETBE	0	ND	.25	.5	UG/L	1	
Alpine	T0600300011	MWA1	2002-07-11	1410	GECR	MWA1	W	NA	CRLS	S10743-016A	SW8015B	H028G20180	2002-07-23	N	GRO	.06	=	.011	.05	MG/L	1	
Alpine	T0600300011	MWA1	2002-07-11	1410	GECR	MWA1	W	NA	CRLS	S10743-016A	SW8020A	H028G20180	2002-07-23	N	XYLO	.21	=	.19	.5	UG/L	1	
Alpine	T0600300011	MWA1	2002-07-11	1410	GECR	MWA1	W	NA	CRLS	S10743-018A	SW6010B	640	2002-07-19	N	AS	.004	=	.003	.005	MG/L	1	
Alpine	T0600300011	MWA1	2002-07-11	1410	GECR	MWA1	W	NA	CRLS	S10743-018A	SW6010B	640	2002-07-19	N	CR	.001	=	.001	.003	MG/L	1	
Alpine	T0600300011	MWA1	2002-10-08	1235	GECR	MWA1	W	J3922	CELL	02-C11688	CATPH-D	0210143078	2002-10-14	W	DRO	.7	=	.05	.05	MG/L	.5	
Alpine	T0600300011	MWA1	2007-11-06	1045	GECR	MWA1	W	NA	AVTS	095199-005C	SW8015B	41216	2007-11-12	N	DRO	.46	=	.05	.05	MG/L	1	
Alpine	T0600300011	MWA1	2008-05-05	1100	GECR	MWA1	W	NA	AVTS	098624-003D	E200.8	45554	2008-05-13	L	FE	42	=	2.4	10	UG/L	1	
Alpine	T0600300011	MWA1	2009-01-20	0935	GECR	MWA1	W	NA	AVTS	103376-003C	SW8015B	     52485	2009-01-27	N	DRO	.12	=	.05	.05	MG/L	1	
Alpine	T0600300011	MWA1	2002-07-11	1410	GECR	MWA1	W	NA	CRLS	S10743-016A	SW8260B	A02VOCW111	2002-07-13	N	DCBZ14	0	ND	.49	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-07-11	1410	GECR	MWA1	W	NA	CRLS	S10743-016A	SW8260B	A02VOCW111	2002-07-13	N	DCE12T	0	ND	2.4	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-07-11	1410	GECR	MWA1	W	NA	CRLS	S10743-016A	SW8260B	A02VOCW111	2002-07-13	N	DCBZ13	0	ND	.81	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-07-11	1410	GECR	MWA1	W	NA	CRLS	S10743-018A	SW6010B	640	2002-07-19	N	TL	0	ND	.004	.005	MG/L	1	
Alpine	T0600397314	CABIN 6	2014-08-04	0920	GECR	Cabin 6	W	1402259	AVTS	140225902	SW8015B	B4H0050	2014-08-05	N	GRO	0	ND	.05	.05	MG/L	1	
Alpine	T0600397314	CABIN 6	2014-08-22	0830	GECR	Cabin 6	W	1402467	AVTS	140246702	SW8015B	B4H0380	2014-08-26	N	DRO	0	ND	.05	.05	MG/L	1	
Alpine	T0600397314	CABIN 6	2014-06-23	1055	GECR	Cabin 6	W	1401866	AVTS	140186602	SW8260B	B4F0467	2014-06-26	N	TAME	0	ND	.17	.5	UG/L	1	
Alpine	T0600397314	CABIN 6	2014-07-23	0835	GECR	Cabin 6	W	1402148	AVTS	140214802	SW8260B	B4G0426	2014-07-28	N	BZME	0	ND	.2	.5	UG/L	1	
Alpine	T0600397314	CABIN 6	2014-07-23	0835	GECR	Cabin 6	W	1402148	AVTS	140214802	SW8260B	B4G0426	2014-07-28	N	EBZ	0	ND	.17	.5	UG/L	1	
Alpine	T0600397314	CABIN 6	2014-06-23	1055	GECR	Cabin 6	W	1401866	AVTS	140186602	SW8015B	B4F0445	2014-06-25	N	GRO	0	ND	.05	.05	MG/L	1	
Alpine	T0600397314	CABIN 7	2015-07-01	0820	GECR	Cabin 7	W	1502295	AVTS	150229518	SW8260B	B5G0056	2015-07-06	N	XYLO	0	ND	.29	.5	UG/L	1	
Alpine	T0600397314	CABIN 7	2015-07-01	0820	GECR	Cabin 7	W	1502295	AVTS	150229518	SW8260B	B5G0056	2015-07-06	N	DIPE	0	ND	.28	.5	UG/L	1	
Alpine	T0600397314	CABIN 7	2014-08-04	0925	GECR	Cabin 7	W	1402259	AVTS	140225903	SW8260B	B4H0038	2014-08-05	N	XYLO	0	ND	.23	.5	UG/L	1	
Alpine	T0600300011	MWA1	2002-07-11	1410	GECR	MWA1	W	NA	CRLS	S10743-016A	SW8260B	A02VOCW111	2002-07-13	N	NAPH	0	ND	1.1	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-07-11	1410	GECR	MWA1	W	NA	CRLS	S10743-016A	SW8260B	A02VOCW111	2002-07-13	N	MTLNCL	0	ND	.38	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-07-11	1410	GECR	MWA1	W	NA	CRLS	S10743-017A	SW8270C	626	2002-07-16	N	NTPH2	0	ND	2.9	10	UG/L	1	
Alpine	T0600300011	MWA1	2002-07-11	1410	GECR	MWA1	W	NA	CRLS	S10743-017A	SW8270C	626	2002-07-16	N	NAPH	0	ND	1.5	10	UG/L	1	
Alpine	T0600300011	MWA1	2002-07-11	1410	GECR	MWA1	W	NA	CRLS	S10743-016A	SW8260B	A02VOCW111	2002-07-13	N	TCLME	0	ND	.35	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-10-08	1235	GECR	MWA1	W	J3922	CELL	02-C11688	SW8260B	0210143139	2002-10-14	W	DCE11	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-10-08	1235	GECR	MWA1	W	J3922	CELL	02-C11688	SW8260B	0210143139	2002-10-14	W	TCB124	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-10-08	1235	GECR	MWA1	W	J3922	CELL	02-C11688	SW8260B	0210143139	2002-10-14	W	EBZ	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-10-08	1235	GECR	MWA1	W	J3922	CELL	02-C11688	SW8260B	0210143139	2002-10-14	W	BDCME	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-10-08	1235	GECR	MWA1	W	J3922	CELL	02-C11688	SW8260B	0210143139	2002-10-14	W	TBA	0	ND	20	20	UG/L	1	
Alpine	T0600300011	MWA1	2002-10-08	1235	GECR	MWA1	W	J3922	CELL	02-C11688	SW8260B	0210143139	2002-10-14	W	STY	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-10-08	1235	GECR	MWA1	W	J3922	CELL	02-C11688	SW8260B	0210143139	2002-10-14	W	PCE	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-10-08	1235	GECR	MWA1	W	J3922	CELL	02-C11688	E200.7	0210173504	2002-10-17	W	TL	0	ND	.05	.05	MG/L	1	
Alpine	T0600300011	MWA1	2002-10-08	1235	GECR	MWA1	W	J3922	CELL	02-C11688	E200.7	0210173504	2002-10-17	W	CO	0	ND	.005	.005	MG/L	1	
Alpine	T0600300011	MWA1	2002-10-08	1235	GECR	MWA1	W	J3922	CELL	02-C11688	E200.7	0210173504	2002-10-17	W	CD	0	ND	.005	.005	MG/L	1	
Alpine	T0600300011	MWA1	2003-09-08	1430	GECR	MWA1	W	K3492	CELL	03-C9598	SW8020A	0309170516	2003-09-17	W	BZME	0	ND	.5	.5	UG/L	1	
Alpine	T0600300011	MWA1	2003-09-08	1430	GECR	MWA1	W	K3492	CELL	03-C9598	SW8260B	0309150478	2003-09-15	W	XYLO	0	ND	5	5	UG/L	1	
Alpine	T0600397314	CABIN 7	2014-08-22	0835	GECR	Cabin 7	W	1402467	AVTS	140246703	SW8260B	B4H0352	2014-08-25	N	EBZ	0	ND	.17	.5	UG/L	1	
Alpine	T0600397314	CABIN 7	2014-06-23	1100	GECR	Cabin 7	W	1401866	AVTS	140186603	SW8260B	B4F0467	2014-06-26	N	BZ	0	ND	.23	.5	UG/L	1	
Alpine	T0600397314	CABIN 7	2014-06-23	1100	GECR	Cabin 7	W	1401866	AVTS	140186603	SW8260B	B4F0467	2014-06-26	N	TAME	0	ND	.17	.5	UG/L	1	
Alpine	T0600397314	CABIN 7	2014-07-23	0850	GECR	Cabin 7	W	1402148	AVTS	140214803	SW8260B	B4G0426	2014-07-28	N	XYLO	0	ND	.23	.5	UG/L	1	
Alpine	T0600397314	CABIN 7	2014-07-23	0850	GECR	Cabin 7	W	1402148	AVTS	140214803	SW8015B	B4G0393	2014-07-25	N	GRO	0	ND	.05	.05	MG/L	1	
Alpine	T0600397314	CABIN 7	2014-07-23	0850	GECR	Cabin 7	W	1402148	AVTS	140214803	SW8260B	B4G0426	2014-07-28	N	DIPE	0	ND	.26	.5	UG/L	1	
Alpine	T0600397314	CABIN 8	2015-07-01	0830	GECR	Cabin 8	W	1502295	AVTS	150229519	SW8260B	B5G0056	2015-07-06	N	BZ	0	ND	.32	.5	UG/L	1	
Alpine	T0600397314	CABIN 8	2015-07-01	0830	GECR	Cabin 8	W	1502295	AVTS	150229519	SW8260B	B5G0056	2015-07-06	N	BZME	0	ND	.31	.5	UG/L	1	
Alpine	T0600300011	MWA1	2003-09-08	1430	GECR	MWA1	W	K3492	CELL	03-C9598	E200.7	0309121878	2003-09-12	W	SE	0	ND	.05	.05	MG/L	1	
Alpine	T0600397314	DOMWELL	2015-10-19	1520	GECR	Domestic Well	W	1503618	AVTS	150361801	SW8260B	B5J0617	2015-10-22	N	TBA	0	ND	3.3	10	UG/L	1	
Alpine	T0600397314	DOMWELL	2015-10-19	1520	GECR	Domestic Well	W	1503618	AVTS	150361801	SW8015B	B5J0634	2015-10-22	N	DRO	0	ND	.05	.05	MG/L	1	
Alpine	T0600397314	DOMWELL	2015-10-19	1520	GECR	Domestic Well	W	1503618	AVTS	150361801	SW8260B	B5J0617	2015-10-22	N	ETBE	0	ND	.28	.5	UG/L	1	
Alpine	T0600300011	MWA1	2003-09-08	1430	GECR	MWA1	W	K3492	CELL	03-C9598	SW8260B	0309150478	2003-09-15	W	BZME	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-09-08	1430	GECR	MWA1	W	K3492	CELL	03-C9598	SW8260B	0309150478	2003-09-15	W	CTCL	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-09-08	1430	GECR	MWA1	W	K3492	CELL	03-C9598	SW8260B	0309150478	2003-09-15	W	CYMP	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-09-08	1430	GECR	MWA1	W	K3492	CELL	03-C9598	SW8260B	0309150478	2003-09-15	W	DBCME	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-09-08	1430	GECR	MWA1	W	K3492	CELL	03-C9598	SW8260B	0309150478	2003-09-15	W	NAPH	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-11-25	1340	GECR	MWA1	W	J4643	CELL	02-C13557	SW8260B	0212034276	2002-12-03	W	DBCME	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-11-25	1340	GECR	MWA1	W	J4643	CELL	02-C13557	SW8260B	0212034276	2002-12-03	W	CLEA	0	ND	5	5	UG/L	1	
Alpine	T0600397314	MW-1	2007-04-03	0940	GECR	MW-1	W	NA	AVTS	091057-002D	E200.8	34959	2007-04-13	F	FE	24	=	7.1	10	UG/L	1	
Alpine	T0600397314	MW-1	2007-06-13	0925	GECR	MW-1	W	NA	AVTS	092668-001F	E300.0	R81387	2007-06-15	N	NO3N	.1	=	.058	.1	MG/L	1	
Alpine	T0600397314	MW-1	2008-05-06	0835	GECR	MW-1	W	NA	AVTS	098625-002A	SW8260B	A08VW133	2008-05-12	N	XYLO	.58	=	.45	.5	UG/L	1	
Alpine	T0600397314	MW-1	2013-10-07	1115	GECR	MW-1	W	NA	KIFF	86223-02	SW8260B	VM91130	2013-10-10	N	BZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600300011	MWA1	2003-09-08	1430	GECR	MWA1	W	K3492	CELL	03-C9598	SW8260B	0309150478	2003-09-15	W	TCA111	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-09-08	1430	GECR	MWA1	W	K3492	CELL	03-C9598	SW8260B	0309150478	2003-09-15	W	DCBZ13	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-09-08	1430	GECR	MWA1	W	K3492	CELL	03-C9598	SW8260B	0309150478	2003-09-15	W	DCE12T	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-11-25	1340	GECR	MWA1	W	J4643	CELL	02-C13557	SW8260B	0212034276	2002-12-03	W	DIPE	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-11-25	1340	GECR	MWA1	W	J4643	CELL	02-C13557	SW8020A	0212094419	2002-12-09	W	XYLENES	0	ND	.5	.5	UG/L	1	
Alpine	T0600300011	MWA1	2002-11-25	1340	GECR	MWA1	W	J4643	CELL	02-C13557	SW8260B	0212034276	2002-12-03	W	TCPR123	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-11-25	1340	GECR	MWA1	W	J4643	CELL	02-C13557	SW8260B	0212034276	2002-12-03	W	TMB124	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-11-25	1340	GECR	MWA1	W	J4643	CELL	02-C13557	SW8260B	0212034276	2002-12-03	W	DCE12T	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-11-25	1340	GECR	MWA1	W	J4643	CELL	02-C13557	SW8260B	0212034276	2002-12-03	W	ACE	0	ND	20	20	UG/L	1	
Alpine	T0600300011	MWA1	2002-11-25	1340	GECR	MWA1	W	J4643	CELL	02-C13557	SW8260B	0212034276	2002-12-03	W	BRCLME	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-11-25	1340	GECR	MWA1	W	J4643	CELL	02-C13557	SW8260B	0212034276	2002-12-03	W	BRME	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-11-25	1340	GECR	MWA1	W	J4643	CELL	02-C13557	SW8260B	0212034276	2002-12-03	W	TBME	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2002-11-25	1340	GECR	MWA1	W	J4643	CELL	02-C13557	SW8260B	0212034276	2002-12-03	W	BRBZ	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-03-05	1345	GECR	MWA1	W	K0862	CELL	03-C2740	SW8260B	0303146630	2003-03-14	W	TCA112	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-03-05	1345	GECR	MWA1	W	K0862	CELL	03-C2740	SW8260B	0303146630	2003-03-14	W	CEVETH	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-03-05	1345	GECR	MWA1	W	K0862	CELL	03-C2740	E200.7	0303186696	2003-03-18	W	PB	0	ND	.02	.02	MG/L	1	
Alpine	T0600300011	MWA1	2003-03-05	1345	GECR	MWA1	W	K0862	CELL	03-C2740	E200.7	0303186696	2003-03-18	W	CR	0	ND	.01	.01	MG/L	1	
Alpine	T0600300011	MWA1	2003-03-05	1345	GECR	MWA1	W	K0862	CELL	03-C2740	SW8260B	0303146630	2003-03-14	W	BTBZS	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-03-05	1345	GECR	MWA1	W	K0862	CELL	03-C2740	SW8260B	0303146630	2003-03-14	W	DCE12C	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-03-05	1345	GECR	MWA1	W	K0862	CELL	03-C2740	SW8260B	0303146630	2003-03-14	W	DCBZ12	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-03-05	1345	GECR	MWA1	W	K0862	CELL	03-C2740	SW8020A	0303116555	2003-03-11	W	EBZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600300011	MWA1	2003-03-05	1345	GECR	MWA1	W	K0862	CELL	03-C2740	SW8260B	0303146630	2003-03-14	W	PBZN	0	ND	5	5	UG/L	1	
Alpine	T0600397314	MW-1	2013-10-07	1115	GECR	MW-1	W	NA	KIFF	86223-02	SW8260B	VM91130	2013-10-10	N	MTBE	0	ND	.5	.5	UG/L	1	
Alpine	T0600397314	MW-1	2015-01-06	1255	GECR	MW-1	W	1500064	AVTS	150006401	SW8260B	B5A0183	2015-01-09	N	TAME	0	ND	.31	.5	UG/L	1	
Alpine	T0600397314	MW-1	2003-08-27	1100	GECR	MW-1	W	K3319	CELL	03-C9185	SW8020A	0309030265	2003-09-03	W	XYLENES	0	ND	.5	.5	UG/L	1	
Alpine	T0600397314	MW-1	2003-08-27	1100	GECR	MW-1	W	K3319	CELL	03-C9185	SW8260B	0309020241	2003-09-02	W	ETBE	0	ND	5	5	UG/L	1	
Alpine	T0600397314	MW-1	2003-11-12	1025	GECR	MW-1	W	K4580	CELL	03-C12297	SW8020A	0311202002	2003-11-20	W	EBZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600397314	MW-1	2002-06-24	1340	GECR	MW-1	W	NA	CRLS	S10712-005A	SW8020A	H028G20155	2002-07-06	N	EBZ	0	ND	.23	.5	UG/L	1	
Alpine	T0600397314	MW-1	2002-06-24	1340	GECR	MW-1	W	NA	CRLS	S10712-005A	SW8260B	A02VOCW101	2002-07-02	N	TBA	0	ND	32	200	UG/L	1	
Alpine	T0600397314	MW-1	2002-06-24	1340	GECR	MW-1	W	NA	CRLS	S10712-005A	SW8260B	A02VOCW101	2002-07-02	N	MTBE	0	ND	1.4	5	UG/L	1	
Alpine	T0600397314	MW-1	2002-09-17	0945	GECR	MW-1	W	J3626	CELL	02-C10911	SW8020A	0209302744	2002-09-30	W	EBZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600397314	MW-1	2002-11-21	1050	GECR	MW-1	W	J4587	CELL	02-C13405	SW8020A	0212044313	2002-12-04	W	XYLENES	0	ND	.5	.5	UG/L	1	
Alpine	T0600397314	MW-1	2002-11-21	1050	GECR	MW-1	W	J4587	CELL	02-C13405	SW8260B	0211274184	2002-11-27	W	MTBE	0	ND	5	5	UG/L	1	
Alpine	T0600397314	MW-1	2003-11-12	1025	GECR	MW-1	W	K4580	CELL	03-C12297	SW8020A	0311202002	2003-11-20	W	BZME	0	ND	.5	.5	UG/L	1	
Alpine	T0600397314	MW-1	2005-05-24	0945	AVTS	MW-1	W	NA	AVTS	076731-001A	8260+OX	A05VW154	2005-06-03	N	XYLO	0	ND	.13	.5	UG/L	1	
Alpine	T0600397314	MW-1	2005-05-24	0945	AVTS	MW-1	W	NA	AVTS	076731-001B	SW8015B	I05VW099	2005-05-26	N	GRO	0	ND	.041	.05	MG/L	1	
Alpine	T0600397314	MW-1	2003-03-12	1200	GECR	MW-1	W	K0969	CELL	03-C3005	CATPH-G	0303256910	2003-03-25	W	GRO	0	ND	50	50	UG/L	1	
Alpine	T0600397314	MW-1	2003-03-12	1200	GECR	MW-1	W	K0969	CELL	03-C3005	SW8260B	0303196678	2003-03-19	W	TBA	0	ND	20	20	UG/L	1	
Alpine	T0600397314	MW-1	2003-03-12	1200	GECR	MW-1	W	K0969	CELL	03-C3005	SW8020A	0303256910	2003-03-25	W	XYLENES	0	ND	.5	.5	UG/L	1	
Alpine	T0600397314	MW-1	2003-05-29	1050	GECR	MW-1	W	K2065	CELL	03-C6347	SW8020A	0306058532	2003-06-05	W	BZ	0	ND	.5	.5	UG/L	1	
Alpine	T0600397314	MW-1	2004-02-12	1215	GECR	MW-1	W	L0746	CELL	04-C1586	SW8260B	0402194027	2004-02-19	W	ETBE	0	ND	5	5	UG/L	1	
Alpine	T0600397314	MW-1	2004-05-05	0755	GECR	MW-1	W	L2241	CELL	04-C5570	SW8260B	0405105921	2004-05-10	W	MTBE	0	ND	5	5	UG/L	1	
Alpine	T0600397314	MW-1	2004-05-05	0755	GECR	MW-1	W	L2241	CELL	04-C5570	CATPH-D	0405126110	2004-05-12	W	DRO	0	ND	.05	.05	MG/L	.5	
Alpine	T0600300011	MWA1	2003-03-05	1345	GECR	MWA1	W	K0862	CELL	03-C2740	E200.7	0303186696	2003-03-18	W	AS	0	ND	.05	.05	MG/L	1	
Alpine	T0600300011	MWA1	2003-05-27	1410	GECR	MWA1	W	K2017	CELL	03-C6201	SW8260B	0306068558	2003-06-06	W	HXO2	0	ND	20	20	UG/L	1	
Alpine	T0600300011	MWA1	2003-05-27	1410	GECR	MWA1	W	K2017	CELL	03-C6201	SW8260B	0306068558	2003-06-06	W	XYLO	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-05-27	1410	GECR	MWA1	W	K2017	CELL	03-C6201	SW8260B	0306068558	2003-06-06	W	DCP13T	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-05-27	1410	GECR	MWA1	W	K2017	CELL	03-C6201	SW8260B	0306068558	2003-06-06	W	TCLME	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-05-27	1410	GECR	MWA1	W	K2017	CELL	03-C6201	SW8260B	0306068558	2003-06-06	W	ACE	0	ND	20	20	UG/L	1	
Alpine	T0600300011	MWA1	2003-05-27	1410	GECR	MWA1	W	K2017	CELL	03-C6201	SW8260B	0306068558	2003-06-06	W	CLBZ	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-05-27	1410	GECR	MWA1	W	K2017	CELL	03-C6201	SW8260B	0306068558	2003-06-06	W	BZME	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-05-27	1410	GECR	MWA1	W	K2017	CELL	03-C6201	SW8260B	0306068558	2003-06-06	W	DCE11	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-05-27	1410	GECR	MWA1	W	K2017	CELL	03-C6201	SW8260B	0306068558	2003-06-06	W	DBMA	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-05-27	1410	GECR	MWA1	W	K2017	CELL	03-C6201	SW8260B	0306068558	2003-06-06	W	XYLENES1314	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-05-27	1410	GECR	MWA1	W	K2017	CELL	03-C6201	SW8260B	0306068558	2003-06-06	W	PCA	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-05-27	1410	GECR	MWA1	W	K2017	CELL	03-C6201	SW8260B	0306068558	2003-06-06	W	TBA	0	ND	20	20	UG/L	1	
Alpine	T0600300011	MWA1	2003-05-27	1410	GECR	MWA1	W	K2017	CELL	03-C6201	E200.7	0305308423	2003-05-30	W	PB	0	ND	.02	.02	MG/L	1	
Alpine	T0600300011	MWA1	2003-11-17	1115	GECR	MWA1	W	K4628	CELL	03-C12446	SW8260B	0311202023	2003-11-20	W	TAME	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-11-17	1115	GECR	MWA1	W	K4628	CELL	03-C12446	SW8270C	0311203097	2003-11-20	W	DBF	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-11-17	1115	GECR	MWA1	W	K4628	CELL	03-C12446	SW8260B	0311202023	2003-11-20	W	HCBU	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-11-17	1115	GECR	MWA1	W	K4628	CELL	03-C12446	SW8270C	0311203097	2003-11-20	W	BZAP	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-11-17	1115	GECR	MWA1	W	K4628	CELL	03-C12446	SW8270C	0311203097	2003-11-20	W	BPPE4	0	ND	5	5	UG/L	1	
Alpine	T0600300011	MWA1	2003-11-17	1115	GECR	MWA1	W	K4628	CELL	03-C12446	E200.7	0311202010	2003-11-20	W	AS	0	ND	.05	.05	MG/L	1	
Alpine	T0600300011	MWA1	2003-11-17	1115	GECR	MWA1	W	K4628	CELL	03-C12446	E200.7	0311202010	2003-11-20	W	CD	0	ND	.005	.005	MG/L	1	
Alpine	T0600300011	MWA1	2003-11-17	1115	GECR	MWA1	W	K4628	CELL	03-C12446	E200.7	0311202010	2003-11-20	W	MO	0	ND	.01	.01	MG/L	1	
Alpine	T0600300011	MWA1	2003-11-17	1115	GECR	MWA1	W	K4628	CELL	03-C12446	SW8260B	0311202023	2003-11-20	W	DCPA13	0	ND	5	5	UG/L	1	
Alpine	T0600397314	MW-1	2007-04-03	0940	GECR	MW-1	W	NA	AVTS	091057-002A	SW8260B	T07VS066	2007-04-12	N	XYLO	0	ND	.15	.5	UG/L	1	
Alpine	T0600397314	MW-1	2007-04-03	0940	GECR	MW-1	W	NA	AVTS	091057-002A	SW8260B	T07VS066	2007-04-12	N	MTBE	0	ND	.17	.5	UG/L	1	
Alpine	T0600397314	MW-1	2007-06-13	0925	GECR	MW-1	W	NA	AVTS	092668-001A	SW8260B	A07VW171	2007-06-16	N	MTBE	0	ND	.42	.5	UG/L	1	
Alpine	T0600397314	MW-1	2007-08-21	0750	GECR	MW-1	W	NA	AVTS	093773-001A	SW8260B	T07VW182	2007-08-29	N	XYLO	0	ND	.45	.5	UG/L	1	
Alpine	T0600397314	MW-1	2007-08-21	0750	GECR	MW-1	W	NA	AVTS	093773-001A	SW8260B	T07VW182	2007-08-29	N	EBZ	0	ND	.45	.5	UG/L	1	
Alpine	T0600397314	MW-1	2007-11-07	0855	GECR	MW-1	W	NA	AVTS	095201-005A	SW8260B	A07VW305	2007-11-08	N	BZ	0	ND	.41	.5	UG/L	1	
Alpine	T0600397314	MW-1	2007-11-07	0855	GECR	MW-1	W	NA	AVTS	095201-005A	SW8260B	A07VW305	2007-11-08	N	BZME	0	ND	.42	.5	UG/L	1	
Alpine	T0600397314	MW-1	2007-11-07	0855	GECR	MW-1	W	NA	AVTS	095201-005A	SW8260B	A07VW305	2007-11-08	N	TBA	0	ND	3.4	10	UG/L	1	
Alpine	T0600397314	MW-1	2008-05-06	0835	GECR	MW-1	W	NA	AVTS	098625-002A	SW8260B	A08VW133	2008-05-12	N	DIPE	0	ND	.41	.5	UG/L	1	
Alpine	T0600397314	MW-1	2008-05-06	0835	GECR	MW-1	W	NA	AVTS	098625-002A	SW8260B	A08VW133	2008-05-12	N	ETBE	0	ND	.4	.5	UG/L	1	
Alpine	T0600397314	MW-1	2008-07-31	0910	GECR	MW-1	W	NA	AVTS	100233-002A	SW8260B	A08VW183	2008-08-07	N	DIPE	0	ND	.41	.5	UG/L	1	
Alpine	T0600397314	MW-1	2008-07-31	0910	GECR	MW-1	W	NA	AVTS	100233-002A	SW8260B	A08VW183	2008-08-07	N	MTBE	0	ND	.42	.5	UG/L	1	
